Season,Player_ID,games_bx,minutes_bx,pir_bx
2018,P007831   ,33,807.2,303
2018,P007852   ,16,108.61666666666667,39
2018,P007865   ,31,349.65,112
2018,P007866   ,32,368.18333333333334,109
2018,P007868   ,30,654.1333333333333,163
2018,P007870   ,34,824.1,573
2018,P007916   ,29,666.1166666666667,152
2018,P007947   ,34,767.1666666666666,328
2018,P007982   ,30,788.9333333333334,263
2018,P007989   ,15,400.5833333333333,228
2018,P007990   ,30,300.34999999999997,118
2018,P007992   ,5,63.333333333333336,10
2018,P007994   ,18,264.8833333333333,75
2018,P008000   ,9,0.0,0
2018,P008001   ,13,317.51666666666665,141
2018,P008002   ,16,355.6,149
2018,P008004   ,24,432.83333333333337,210
2018,P008032   ,28,5.8,-1
2018,P008072   ,1,7.333333333333333,7
2018,P008137   ,4,0.0,0
2018,P008152   ,20,552.25,260
2018,P008232   ,4,4.85,0
2018,P008348   ,5,27.316666666666666,8
2018,P008796   ,6,107.13333333333333,4
2018,P008829   ,36,585.0666666666667,154
2018,P008847   ,29,611.4666666666667,413
2018,P008850   ,1,0.0,0
2018,P008854   ,1,0.0,0
2018,P008855   ,34,573.1833333333334,191
2018,P008856   ,3,1.2166666666666666,0
2018,P008857   ,29,798.4166666666666,263
2018,P008858   ,3,30.549999999999997,20
2018,P008946   ,12,228.53333333333333,107
2018,P008977   ,20,62.53333333333333,-5
2018,P008987   ,30,514.0833333333334,324
2018,P008989   ,34,699.3,235
2018,P008991   ,26,560.35,359
2018,P008995   ,21,71.56666666666666,23
2018,P009003   ,20,186.58333333333334,52
2018,P009004   ,30,703.5666666666667,295
2018,P009005   ,32,455.98333333333335,168
2018,P009006   ,29,753.1333333333333,412
2018,P009022   ,19,215.53333333333333,98
2018,P009030   ,2,40.25,17
2018,P009033   ,1,0.7,0
2018,P009035   ,29,262.21666666666664,82
2018,P009037   ,13,162.41666666666666,20
2018,P009227   ,15,318.3666666666667,94
2018,P009298   ,15,129.7,50
2018,P009449   ,8,194.15,82
2018,P009465   ,7,66.36666666666667,20
2018,P009472   ,7,150.46666666666667,64
2018,P009473   ,5,89.11666666666667,31
2018,PAAX      ,29,204.11666666666667,115
2018,PAMM      ,30,765.05,379
2018,PBFX      ,28,317.4666666666667,98
2018,PBGV      ,25,224.11666666666667,28
2018,PBMT      ,31,635.1166666666667,324
2018,PBOG      ,25,39.75,4
2018,PBWI      ,20,272.98333333333335,128
2018,PCCD      ,34,718.65,287
2018,PCPR      ,36,885.1,430
2018,PCVM      ,35,764.9666666666667,317
2018,PJLX      ,34,606.1,264
2018,PJPF      ,28,363.78333333333336,134
2018,PJUG      ,33,454.6666666666667,137
2018,PJUJ      ,34,661.6,291
2018,PJUO      ,25,549.6666666666666,225
2018,PKIW      ,28,155.2,34
2018,PKLS      ,20,105.05,13
2018,PKLT      ,35,738.1,387
2018,PKPD      ,34,784.6333333333333,181
2018,PKVZ      ,13,411.8666666666667,303
2018,PLEM      ,29,446.3833333333333,137
2018,PLEV      ,28,556.2166666666667,167
2018,PLHI      ,26,191.16666666666666,40
2018,PLHK      ,36,511.93333333333334,350
2018,PLIM      ,9,0.0,0
2018,PLME      ,26,620.4833333333333,209
2018,PLXL      ,18,270.56666666666666,92
2018,PTFX      ,29,214.4,109
2018,PTGB      ,27,577.2666666666667,251
2019,P000007   ,15,321.68333333333334,99
2019,P000046   ,23,337.0,178
2019,P000229   ,17,343.5833333333333,59
2019,P000436   ,23,353.9666666666667,66
2019,P000464   ,14,119.5,35
2019,P000518   ,25,427.15,204
2019,P000529   ,26,713.35,312
2019,P000556   ,18,361.28333333333336,135
2019,P000726   ,18,259.76666666666665,87
2019,P000796   ,28,778.45,629
2019,P000848   ,17,279.9,105
2019,P000925   ,19,455.8666666666667,218
2019,P000981   ,7,1.9333333333333333,0
2019,P001133   ,28,855.5166666666667,519
2019,P001255   ,26,622.7,244
2019,P001288   ,26,724.9,376
2019,P001324   ,28,321.55,109
2019,P001389   ,18,315.03333333333336,39
2019,P001392   ,25,408.3,182
2019,P001557   ,28,529.2,213
2019,P001792   ,28,232.33333333333334,78
2019,P001833   ,15,170.11666666666667,78
2019,P001844   ,23,459.28333333333336,194
2019,P001926   ,25,724.3166666666666,388
2019,P001932   ,28,902.3666666666667,498
2019,P001954   ,3,6.483333333333333,1
2019,P001960   ,24,294.93333333333334,100
2019,P002008   ,7,74.76666666666667,27
2019,P002084   ,28,335.1,113
2019,P002100   ,24,687.5666666666667,397
2019,P002276   ,1,0.0,0
2019,P002328   ,10,257.55,110
2019,P002329   ,28,725.1,272
2019,P002361   ,21,406.53333333333336,87
2019,P002429   ,18,386.7,121
2019,P002507   ,28,462.35,209
2019,P002536   ,27,569.95,241
2019,P002543   ,24,263.48333333333335,75
2019,P002580   ,24,735.9166666666666,385
2019,P002742   ,26,612.5833333333334,469
2019,P002763   ,28,454.56666666666666,138
2019,P002812   ,28,654.5,318
2019,P002829   ,17,218.13333333333333,30
2019,P002925   ,21,60.53333333333333,27
2019,P002936   ,15,163.98333333333332,67
2019,P002968   ,28,244.93333333333334,130
2019,P002969   ,26,362.9166666666667,71
2019,P002972   ,22,299.3833333333333,105
2019,P002980   ,25,504.5,167
2019,P003048   ,10,231.55,136
2019,P003120   ,19,320.06666666666666,198
2019,P003151   ,22,542.0666666666666,236
2019,P003210   ,28,535.9666666666667,276
2019,P003242   ,23,155.11666666666667,35
2019,P003264   ,9,41.71666666666667,6
2019,P003367   ,28,489.48333333333335,241
2019,P003370   ,21,110.13333333333334,10
2019,P003413   ,12,210.58333333333334,38
2019,P003417   ,3,38.916666666666664,7
2019,P003425   ,28,579.4,212
2019,P003469   ,27,354.7,180
2019,P003478   ,27,370.46666666666664,122
2019,P003479   ,19,245.66666666666666,103
2019,P003490   ,27,657.5,243
2019,P003501   ,4,5.8,1
2019,P003514   ,5,86.91666666666666,30
2019,P003521   ,27,198.35,52
2019,P003526   ,27,617.1,256
2019,P003540   ,28,286.5,99
2019,P003573   ,12,189.36666666666667,45
2019,P003733   ,26,499.26666666666665,205
2019,P003842   ,23,248.38333333333333,92
2019,P003941   ,24,592.8166666666667,461
2019,P003958   ,16,226.68333333333334,113
2019,P004007   ,23,322.53333333333336,116
2019,P004117   ,20,392.06666666666666,141
2019,P004165   ,28,634.2,108
2019,P004172   ,18,438.1666666666667,220
2019,P004178   ,24,410.9,117
2019,P004194   ,21,265.48333333333335,126
2019,P004218   ,5,12.983333333333333,7
2019,P004251   ,12,178.91666666666666,58
2019,P004302   ,24,272.23333333333335,64
2019,P004331   ,26,584.1333333333333,285
2019,P004397   ,8,140.4,34
2019,P004425   ,6,86.38333333333333,32
2019,P004571   ,8,106.5,37
2019,P004655   ,24,264.03333333333336,116
2019,P004761   ,28,400.9666666666667,105
2019,P004810   ,20,307.23333333333335,85
2019,P004834   ,7,3.7333333333333334,-1
2019,P004863   ,24,534.1333333333333,229
2019,P004866   ,26,593.5666666666667,160
2019,P004884   ,27,546.0833333333334,234
2019,P004888   ,4,77.13333333333334,51
2019,P004941   ,27,166.26666666666668,35
2019,P004945   ,27,529.1,221
2019,P004974   ,28,614.4666666666667,194
2019,P005014   ,24,427.65,79
2019,P005056   ,28,616.9166666666666,228
2019,P005094   ,28,837.9166666666666,382
2019,P005099   ,28,567.1833333333333,221
2019,P005145   ,28,320.45,124
2019,P005154   ,26,421.06666666666666,217
2019,P005160   ,27,633.1333333333333,383
2019,P005161   ,27,751.5166666666667,302
2019,P005196   ,12,29.283333333333335,10
2019,P005199   ,27,490.25,244
2019,P005247   ,27,528.95,182
2019,P005255   ,27,322.98333333333335,64
2019,P005348   ,3,0.0,0
2019,P005415   ,5,0.0,0
2019,P005458   ,16,106.46666666666667,4
2019,P005553   ,27,354.7,87
2019,P005618   ,25,253.53333333333333,64
2019,P005670   ,27,184.96666666666667,14
2019,P005686   ,17,37.416666666666664,-4
2019,P005692   ,13,20.85,-8
2019,P005718   ,21,627.8666666666667,193
2019,P005757   ,19,455.3,286
2019,P005771   ,18,376.85,127
2019,P005775   ,26,638.6666666666666,285
2019,P005789   ,28,522.9666666666667,241
2019,P005791   ,28,642.0833333333334,407
2019,P005836   ,20,398.34999999999997,227
2019,P005844   ,28,475.68333333333334,236
2019,P005856   ,27,755.0666666666666,353
2019,P005859   ,3,44.18333333333334,14
2019,P005884   ,24,252.91666666666666,124
2019,P005909   ,9,8.05,2
2019,P005917   ,28,409.95,124
2019,P005927   ,26,559.4166666666666,372
2019,P005928   ,28,668.0666666666666,431
2019,P005938   ,28,399.2,144
2019,P005945   ,24,410.26666666666665,155
2019,P005985   ,28,803.8166666666667,584
2019,P006058   ,14,273.45,56
2019,P006068   ,25,352.48333333333335,81
2019,P006135   ,2,0.21666666666666667,0
2019,P006158   ,23,16.366666666666667,5
2019,P006251   ,17,188.51666666666665,29
2019,P006399   ,21,164.03333333333333,59
2019,P006435   ,27,312.0833333333333,127
2019,P006436   ,25,673.3166666666666,367
2019,P006450   ,23,611.6333333333333,269
2019,P006477   ,27,396.51666666666665,190
2019,P006505   ,16,150.65,29
2019,P006533   ,27,480.23333333333335,236
2019,P006546   ,24,448.05,93
2019,P006555   ,15,288.7833333333333,103
2019,P006568   ,28,378.5,203
2019,P006589   ,28,721.7166666666667,464
2019,P006590   ,26,548.9333333333333,206
2019,P006599   ,27,260.8,106
2019,P006614   ,28,718.3666666666667,293
2019,P006625   ,23,408.56666666666666,132
2019,P006661   ,26,676.3,411
2019,P006693   ,3,1.95,-2
2019,P006713   ,2,0.43333333333333335,0
2019,P006726   ,27,391.56666666666666,182
2019,P006754   ,25,617.25,259
2019,P006768   ,1,0.0,0
2019,P006819   ,13,118.18333333333334,33
2019,P006961   ,19,64.28333333333333,4
2019,P007025   ,28,384.3666666666667,50
2019,P007027   ,22,387.03333333333336,145
2019,P007032   ,28,682.4,171
2019,P007056   ,28,624.6166666666667,390
2019,P007069   ,7,32.56666666666666,10
2019,P007109   ,27,158.5,35
2019,P007125   ,17,364.23333333333335,167
2019,P007200   ,25,749.6166666666667,644
2019,P007201   ,28,625.4,264
2019,P007360   ,28,420.4166666666667,124
2019,P007400   ,9,120.35,37
2019,P007432   ,21,426.5333333333333,231
2019,P007519   ,20,64.23333333333333,20
2019,P007524   ,6,3.616666666666667,2
2019,P007533   ,1,0.0,0
2019,P007566   ,7,1.4333333333333333,0
2019,P007581   ,9,10.766666666666666,2
2019,P007630   ,20,166.91666666666666,89
2019,P007632   ,5,11.9,4
2019,P007675   ,28,372.4,102
2019,P007831   ,26,660.25,221
2019,P007851   ,25,265.0,39
2019,P007853   ,3,78.01666666666667,31
2019,P007866   ,28,389.31666666666666,201
2019,P007869   ,10,189.38333333333333,53
2019,P007870   ,28,561.8333333333334,289
2019,P007942   ,12,166.43333333333334,86
2019,P007947   ,16,370.1333333333333,110
2019,P007960   ,24,449.7,175
2019,P007990   ,12,161.41666666666666,86
2019,P007994   ,10,188.8,59
2019,P008001   ,25,471.93333333333334,258
2019,P008003   ,4,43.65,18
2019,P008004   ,28,595.1833333333333,305
2019,P008032   ,28,30.35,9
2019,P008099   ,17,221.55,37
2019,P008177   ,4,6.083333333333333,5
2019,P008211   ,9,25.183333333333334,5
2019,P008232   ,3,1.8166666666666667,-2
2019,P008250   ,8,4.566666666666666,1
2019,P008253   ,1,1.95,-1
2019,P008282   ,1,3.15,-1
2019,P008348   ,13,237.83333333333331,150
2019,P008780   ,27,695.8,229
2019,P008800   ,12,217.93333333333334,63
2019,P008801   ,24,251.53333333333333,110
2019,P008807   ,2,2.8833333333333333,-3
2019,P008820   ,26,510.5833333333333,261
2019,P008829   ,28,370.06666666666666,135
2019,P008847   ,26,432.25,282
2019,P008851   ,24,117.01666666666667,5
2019,P008855   ,28,719.3666666666667,356
2019,P008962   ,28,622.4166666666666,184
2019,P008966   ,21,318.3333333333333,182
2019,P008985   ,15,55.2,6
2019,P008987   ,28,627.2333333333333,369
2019,P008989   ,27,546.5666666666667,192
2019,P008991   ,11,215.38333333333333,117
2019,P008995   ,10,31.05,4
2019,P009005   ,24,481.7,213
2019,P009006   ,28,729.5333333333333,349
2019,P009035   ,27,456.75,204
2019,P009051   ,28,622.2333333333333,317
2019,P009101   ,2,4.333333333333333,-2
2019,P009105   ,1,0.3333333333333333,0
2019,P009328   ,1,2.15,0
2019,P009472   ,26,281.85,146
2019,P009580   ,7,150.16666666666666,88
2019,P009600   ,22,217.8,107
2019,P009601   ,19,278.35,122
2019,P009622   ,27,682.9,352
2019,P009723   ,16,201.26666666666668,49
2019,P009733   ,27,644.1666666666666,345
2019,P009748   ,28,664.4166666666666,358
2019,P009752   ,7,75.53333333333333,20
2019,P009753   ,28,162.68333333333334,81
2019,P009754   ,18,394.0833333333333,159
2019,P009766   ,22,163.4,80
2019,P009767   ,27,299.8333333333333,62
2019,P009815   ,1,0.0,0
2019,P009816   ,28,440.0833333333333,94
2019,P009817   ,11,16.583333333333332,1
2019,P009818   ,28,207.81666666666666,75
2019,P009834   ,10,204.41666666666669,56
2019,P009835   ,28,675.5166666666667,470
2019,P009836   ,23,450.55,149
2019,P009842   ,27,574.9166666666666,339
2019,P009846   ,27,532.6833333333333,206
2019,P009847   ,27,525.6833333333333,136
2019,P009848   ,14,48.93333333333333,6
2019,P009849   ,28,527.4,207
2019,P009862   ,24,468.0,193
2019,P009863   ,26,402.1166666666667,103
2019,P009864   ,2,0.75,-1
2019,P009888   ,7,175.65,56
2019,P009902   ,11,190.73333333333332,35
2019,P009903   ,25,172.76666666666668,38
2019,P009917   ,27,617.8666666666667,214
2019,P009918   ,7,3.1666666666666665,-1
2019,P009923   ,6,1.35,0
2019,P009946   ,11,120.21666666666667,77
2019,P010063   ,3,22.950000000000003,11
2019,P010093   ,12,224.91666666666669,37
2019,P010150   ,10,69.38333333333333,4
2019,P010254   ,7,120.66666666666666,17
2019,P010355   ,3,49.5,0
2019,P010356   ,1,0.0,0
2019,P010357   ,2,46.18333333333334,13
2019,PAAX      ,10,55.71666666666667,17
2019,PAJG      ,28,543.75,239
2019,PAMM      ,27,626.95,346
2019,PBFX      ,26,191.81666666666666,27
2019,PBGV      ,16,49.18333333333334,16
2019,PBMT      ,25,499.01666666666665,233
2019,PBOG      ,25,156.51666666666668,15
2019,PBWI      ,28,371.4666666666667,132
2019,PCCD      ,28,629.6833333333333,206
2019,PCPR      ,27,629.9333333333333,293
2019,PCVM      ,28,715.0833333333334,383
2019,PJAN      ,25,255.66666666666666,33
2019,PJDZ      ,13,181.91666666666666,27
2019,PJFO      ,7,127.43333333333334,110
2019,PJLX      ,28,568.4333333333333,189
2019,PJUG      ,21,112.25,26
2019,PJUO      ,22,540.2666666666667,213
2019,PKIR      ,23,495.25,145
2019,PKIW      ,16,82.86666666666667,5
2019,PKLT      ,3,40.06666666666666,22
2019,PKPD      ,28,619.0333333333333,160
2019,PKRH      ,15,214.55,67
2019,PKVZ      ,26,809.1999999999999,504
2019,PLBJ      ,25,378.26666666666665,227
2019,PLEM      ,21,208.48333333333332,52
2019,PLHI      ,21,270.9666666666667,81
2019,PLHK      ,28,524.9666666666667,317
2019,PLKY      ,20,257.1,51
2019,PLRQ      ,15,289.18333333333334,126
2019,PLUO      ,25,405.95,46
2019,PTFK      ,26,395.68333333333334,116
2019,PTFX      ,24,143.58333333333334,54
2019,PTGB      ,16,296.05,79
2020,P000007   ,16,307.81666666666666,98
2020,P000046   ,28,358.23333333333335,82
2020,P000436   ,22,344.6666666666667,54
2020,P000518   ,29,319.78333333333336,119
2020,P000529   ,30,572.45,161
2020,P000556   ,16,189.23333333333332,41
2020,P000726   ,30,264.1,89
2020,P000796   ,33,853.4,644
2020,P000848   ,25,653.3333333333334,372
2020,P000925   ,31,874.3333333333334,558
2020,P000981   ,7,2.1333333333333333,0
2020,P001133   ,37,920.65,449
2020,P001255   ,14,303.76666666666665,82
2020,P001261   ,30,283.3833333333333,38
2020,P001288   ,31,965.4666666666667,552
2020,P001324   ,24,253.41666666666669,96
2020,P001389   ,23,238.5,48
2020,P001392   ,33,395.05,151
2020,P001557   ,24,480.8,199
2020,P001792   ,34,664.1,219
2020,P001833   ,41,842.6333333333333,347
2020,P001844   ,29,699.9166666666666,315
2020,P001926   ,34,940.7666666666667,455
2020,P001932   ,41,1030.6666666666667,423
2020,P001954   ,11,167.85,43
2020,P001960   ,34,460.15,221
2020,P002084   ,34,984.0333333333333,545
2020,P002100   ,32,880.25,602
2020,P002328   ,34,940.5333333333333,467
2020,P002329   ,28,549.2,131
2020,P002361   ,26,471.3833333333333,120
2020,P002429   ,37,827.3833333333333,168
2020,P002534   ,22,391.95,226
2020,P002536   ,31,508.3666666666667,205
2020,P002543   ,29,278.9166666666667,79
2020,P002580   ,40,1198.6833333333334,701
2020,P002661   ,32,657.9833333333333,362
2020,P002742   ,29,651.0166666666667,395
2020,P002812   ,40,971.0333333333333,401
2020,P002925   ,37,89.68333333333334,34
2020,P002936   ,16,271.3666666666667,45
2020,P002968   ,38,482.4166666666667,248
2020,P002969   ,30,382.0833333333333,48
2020,P002972   ,9,100.46666666666667,32
2020,P002980   ,23,500.1333333333333,96
2020,P003024   ,28,650.0,320
2020,P003048   ,36,758.0500000000001,389
2020,P003108   ,8,181.58333333333334,102
2020,P003120   ,32,622.8166666666666,396
2020,P003151   ,22,512.8833333333333,236
2020,P003210   ,33,605.3166666666666,275
2020,P003240   ,32,493.9166666666667,123
2020,P003370   ,25,69.75,11
2020,P003469   ,31,731.3333333333334,458
2020,P003478   ,39,728.3666666666667,182
2020,P003479   ,32,447.4,194
2020,P003490   ,29,633.8,239
2020,P003514   ,34,592.0166666666667,226
2020,P003521   ,38,194.11666666666667,45
2020,P003526   ,34,836.3,354
2020,P003540   ,34,181.45,2
2020,P003573   ,39,626.7333333333333,197
2020,P003733   ,39,761.1833333333334,325
2020,P003941   ,20,470.7166666666667,357
2020,P003958   ,31,588.7666666666667,292
2020,P004004   ,21,540.25,227
2020,P004007   ,33,596.8333333333334,224
2020,P004117   ,33,404.75,103
2020,P004119   ,20,238.9,68
2020,P004172   ,34,879.9,480
2020,P004194   ,32,666.1,383
2020,P004218   ,26,82.91666666666667,6
2020,P004251   ,10,132.93333333333334,30
2020,P004302   ,29,522.5,151
2020,P004331   ,32,797.5333333333333,368
2020,P004397   ,34,636.1166666666667,154
2020,P004499   ,30,679.2833333333333,293
2020,P004549   ,34,647.1833333333333,227
2020,P004554   ,34,676.8333333333334,386
2020,P004571   ,32,549.2833333333333,147
2020,P004655   ,32,389.1333333333333,200
2020,P004761   ,18,217.43333333333334,43
2020,P004834   ,20,118.25,41
2020,P004862   ,27,548.1166666666667,211
2020,P004863   ,8,184.65,56
2020,P004866   ,34,906.4,417
2020,P004884   ,30,589.5166666666667,280
2020,P004888   ,31,813.25,443
2020,P004941   ,36,271.0333333333333,34
2020,P004974   ,39,514.5166666666667,128
2020,P005014   ,34,540.75,76
2020,P005056   ,39,857.3666666666667,371
2020,P005099   ,41,651.8333333333334,198
2020,P005146   ,33,278.31666666666666,72
2020,P005160   ,27,565.4666666666667,290
2020,P005161   ,27,825.9833333333333,285
2020,P005216   ,29,602.1333333333333,315
2020,P005255   ,3,5.133333333333334,-1
2020,P005275   ,15,57.949999999999996,6
2020,P005404   ,8,5.683333333333334,2
2020,P005553   ,9,56.4,12
2020,P005618   ,9,13.016666666666667,4
2020,P005670   ,36,117.51666666666667,15
2020,P005683   ,21,160.53333333333333,21
2020,P005686   ,10,32.766666666666666,-1
2020,P005718   ,16,398.1,89
2020,P005757   ,13,245.6,126
2020,P005771   ,33,845.25,259
2020,P005775   ,39,727.9166666666666,303
2020,P005789   ,39,734.0666666666666,321
2020,P005791   ,36,935.8166666666667,653
2020,P005836   ,38,810.7666666666667,418
2020,P005844   ,32,701.25,435
2020,P005856   ,39,1029.4666666666667,523
2020,P005893   ,38,539.1833333333334,187
2020,P005917   ,39,569.6333333333333,216
2020,P005928   ,10,256.56666666666666,136
2020,P005938   ,41,621.0833333333334,234
2020,P005985   ,27,840.8833333333333,532
2020,P006068   ,28,433.78333333333336,142
2020,P006135   ,10,6.800000000000001,-1
2020,P006158   ,32,90.0,12
2020,P006251   ,31,315.48333333333335,37
2020,P006399   ,34,344.95,133
2020,P006433   ,39,1129.15,576
2020,P006435   ,35,598.4333333333333,274
2020,P006436   ,34,979.5666666666667,439
2020,P006450   ,39,1036.2666666666667,537
2020,P006477   ,31,594.15,291
2020,P006482   ,10,18.5,3
2020,P006487   ,12,15.966666666666667,1
2020,P006505   ,33,740.9166666666666,297
2020,P006533   ,8,113.25,47
2020,P006540   ,6,11.766666666666666,-2
2020,P006546   ,32,474.4,65
2020,P006568   ,34,375.18333333333334,260
2020,P006586   ,20,62.1,16
2020,P006589   ,31,773.15,435
2020,P006590   ,38,811.6333333333333,356
2020,P006614   ,41,902.25,341
2020,P006625   ,11,148.31666666666666,18
2020,P006643   ,23,83.9,7
2020,P006661   ,34,917.75,463
2020,P006693   ,7,4.7,1
2020,P006710   ,30,99.78333333333333,15
2020,P006754   ,34,912.0666666666666,543
2020,P006768   ,26,260.8666666666667,47
2020,P006785   ,8,0.4666666666666667,0
2020,P006819   ,23,83.71666666666667,26
2020,P006919   ,25,399.76666666666665,75
2020,P006961   ,29,150.01666666666665,37
2020,P006985   ,20,221.61666666666667,61
2020,P007025   ,32,431.1666666666667,66
2020,P007032   ,27,578.35,206
2020,P007056   ,16,416.2166666666667,230
2020,P007109   ,41,654.0,244
2020,P007125   ,26,529.0166666666667,305
2020,P007186   ,26,82.71666666666667,5
2020,P007200   ,35,1004.5,596
2020,P007201   ,37,728.35,422
2020,P007230   ,34,520.8333333333334,180
2020,P007265   ,34,88.11666666666667,-4
2020,P007360   ,15,173.21666666666667,89
2020,P007432   ,13,113.96666666666667,41
2020,P007487   ,3,0.0,0
2020,P007491   ,6,0.06666666666666667,0
2020,P007519   ,31,648.55,212
2020,P007527   ,2,0.36666666666666664,0
2020,P007566   ,1,9.216666666666667,1
2020,P007630   ,39,634.25,238
2020,P007645   ,1,0.0,0
2020,P007674   ,10,5.233333333333333,-1
2020,P007679   ,12,19.166666666666664,2
2020,P007831   ,36,951.1,540
2020,P007851   ,16,18.96666666666667,2
2020,P007853   ,33,770.4833333333333,322
2020,P007866   ,34,688.6,384
2020,P007869   ,32,778.7666666666667,284
2020,P007870   ,35,749.7666666666667,487
2020,P007889   ,5,24.616666666666667,2
2020,P007942   ,39,815.1333333333333,606
2020,P007947   ,33,806.8,326
2020,P007948   ,26,218.38333333333333,100
2020,P007960   ,33,745.4833333333333,273
2020,P007989   ,30,788.7333333333333,309
2020,P007990   ,24,240.31666666666666,98
2020,P007994   ,4,29.05,8
2020,P008004   ,41,513.8833333333333,178
2020,P008097   ,5,8.033333333333333,-4
2020,P008099   ,26,261.1666666666667,51
2020,P008137   ,8,9.433333333333334,0
2020,P008140   ,16,68.48333333333333,7
2020,P008186   ,21,28.133333333333333,13
2020,P008198   ,23,222.56666666666666,19
2020,P008211   ,29,191.86666666666667,15
2020,P008250   ,21,60.31666666666666,8
2020,P008253   ,10,2.4166666666666665,-1
2020,P008275   ,4,0.0,0
2020,P008780   ,31,512.65,226
2020,P008811   ,31,682.8666666666667,438
2020,P008829   ,34,773.3833333333333,411
2020,P008847   ,28,808.4,461
2020,P008850   ,34,45.166666666666664,3
2020,P008855   ,34,821.2666666666667,361
2020,P008930   ,27,471.5,146
2020,P008962   ,33,881.45,325
2020,P008966   ,33,615.5333333333333,386
2020,P008977   ,13,50.583333333333336,-1
2020,P008985   ,37,295.5,79
2020,P008987   ,36,887.6,439
2020,P008989   ,37,719.1333333333333,217
2020,P008991   ,13,191.96666666666667,63
2020,P008995   ,35,236.0,18
2020,P009004   ,16,332.1,177
2020,P009005   ,32,773.5166666666667,331
2020,P009006   ,34,687.0333333333333,329
2020,P009022   ,9,158.1,41
2020,P009035   ,26,423.1333333333333,181
2020,P009051   ,11,207.31666666666666,98
2020,P009088   ,2,0.0,0
2020,P009101   ,3,1.8833333333333333,2
2020,P009105   ,5,1.1333333333333333,0
2020,P009212   ,5,27.483333333333334,-3
2020,P009299   ,1,2.15,3
2020,P009540   ,24,549.6166666666667,262
2020,P009578   ,23,340.6,86
2020,P009580   ,33,471.68333333333334,267
2020,P009622   ,37,850.7333333333333,317
2020,P009733   ,31,566.3666666666667,252
2020,P009748   ,15,392.01666666666665,180
2020,P009752   ,10,54.31666666666666,-1
2020,P009753   ,33,266.06666666666666,149
2020,P009754   ,29,791.1333333333333,479
2020,P009766   ,8,81.30000000000001,30
2020,P009782   ,18,89.85,16
2020,P009818   ,33,490.0,182
2020,P009834   ,10,52.75,-2
2020,P009835   ,9,180.66666666666666,115
2020,P009846   ,34,795.0666666666666,299
2020,P009848   ,23,144.71666666666667,8
2020,P009849   ,34,741.0,329
2020,P009862   ,36,889.4333333333334,418
2020,P009863   ,39,1066.3833333333332,524
2020,P009866   ,31,699.7333333333333,298
2020,P009877   ,34,345.34999999999997,65
2020,P009902   ,26,430.3833333333333,129
2020,P009903   ,20,23.53333333333333,12
2020,P009917   ,38,734.75,222
2020,P009923   ,1,0.0,0
2020,P009947   ,3,5.683333333333334,-2
2020,P009960   ,32,599.7166666666667,281
2020,P010063   ,10,2.2,-2
2020,P010093   ,3,47.916666666666664,11
2020,P010327   ,1,0.0,0
2020,P010356   ,2,0.0,0
2020,P010357   ,30,753.9666666666667,329
2020,P010385   ,28,578.8166666666666,341
2020,P010386   ,22,279.65,68
2020,P010387   ,2,0.0,0
2020,P010389   ,21,372.8333333333333,66
2020,P010390   ,32,215.75,88
2020,P010391   ,33,779.0166666666667,234
2020,P010392   ,29,260.9,74
2020,P010393   ,32,121.0,40
2020,P010516   ,14,49.45,12
2020,P010560   ,36,872.0,430
2020,P010568   ,34,596.7666666666667,254
2020,P010569   ,35,541.5666666666666,135
2020,P010603   ,23,307.4,93
2020,P010623   ,33,376.2,93
2020,P010628   ,1,4.516666666666667,0
2020,P010652   ,10,169.75,68
2020,P010653   ,18,77.33333333333333,16
2020,P010654   ,2,24.116666666666667,-4
2020,P010771   ,2,0.0,0
2020,P010776   ,15,234.63333333333333,96
2020,P010781   ,15,301.73333333333335,174
2020,P010782   ,2,0.0,0
2020,P010791   ,5,47.71666666666666,16
2020,PAAX      ,11,21.316666666666666,4
2020,PADF      ,8,68.38333333333334,42
2020,PAMM      ,31,561.0333333333333,276
2020,PBFX      ,29,589.6666666666666,122
2020,PBGV      ,27,256.15,56
2020,PBMT      ,28,431.2,127
2020,PBWI      ,34,540.0333333333333,243
2020,PCCD      ,37,611.1333333333333,238
2020,PCPR      ,36,933.4666666666667,428
2020,PCVM      ,37,737.9,399
2020,PJAN      ,10,156.61666666666667,17
2020,PJFO      ,16,181.5,72
2020,PJLX      ,39,862.1,189
2020,PJUO      ,34,588.25,160
2020,PKIR      ,31,657.4666666666667,170
2020,PKIW      ,23,19.666666666666664,-3
2020,PKLT      ,15,163.31666666666666,23
2020,PKPD      ,25,464.6333333333333,112
2020,PKVZ      ,23,748.4,451
2020,PLEM      ,37,512.15,123
2020,PLHK      ,31,287.8,179
2020,PLKY      ,18,117.43333333333334,21
2020,PLLH      ,38,161.81666666666666,17
2020,PLRQ      ,33,741.9833333333333,304
2020,PLRU      ,25,427.51666666666665,107
2020,PLUO      ,33,539.7333333333333,53
2020,PTFK      ,30,560.1333333333333,227
2020,PTFX      ,8,12.933333333333334,1
2020,PTGB      ,26,460.1666666666667,203
2021,P000007   ,25,166.53333333333333,14
2021,P000046   ,23,470.3666666666667,128
2021,P000726   ,3,0.36666666666666664,-1
2021,P000796   ,38,928.4333333333333,765
2021,P000848   ,26,613.45,343
2021,P000925   ,22,627.0166666666667,400
2021,P000956   ,33,488.0833333333333,182
